marca-id;marca-descr;produto-classe;produto-ean;produto-dun;produto-conservacao;produto-descr
3;BRF - Sadia;Bovinos;7899638355070;;Congelado;Picanha Uruguaia Sadia Bassi - 1,8kg
3;BRF - Sadia;Bovinos;7899638345569;;Congelado;Picanha Pesada Tacuarembó - 1,6kg
3;BRF - Sadia;Bovinos;7899638342230;;Resfriado;Picanha Sadia Bassi
3;BRF - Sadia;Bovinos;7899638301817;;Resfriado;Picanha B Tacuarembó
3;BRF - Sadia;Bovinos;7899638304467;;Resfriado;Picanha Pesada Tacuarembó
3;BRF - Sadia;Bovinos;7899638304542;;Resfriado;Picanha Leve Tacuarembó
3;BRF - Sadia;Bovinos;7899638365734;;Resfriado;Raquete Resfriado Sadia Bassi Angus
3;BRF - Sadia;Bovinos;7899638365093;;Congelado;Raquete Flat Iron Steak Sadia Bassi
3;BRF - Sadia;Bovinos;7899638365567;;Congelado;Raquete Maturada Sadia Bassi Angus
4;BRF - Perdigão;Aves;7899638366731;;Resfriado;Picanha Steak Perdigão na Brasa
3;BRF - Sadia;Bovinos;7899638365826;;Resfriado;Picanha Sadia Bassi Angus
4;BRF - Perdigão;Bovinos;7899638367226;;Congelado;Picanha Iscas Perdigão Montana
3;BRF - Sadia;Bovinos;7899638328647;;Resfriado;Picanha Resfriado Palatare
3;BRF - Sadia;Bovinos;7899638328661;;Resfriado;Picanha Bifes Palatare
3;BRF - Sadia;Bovinos;7899638328654;;Congelado;Picanha Congelado Palatare
3;BRF - Sadia;Bovinos;7899638365017;;Congelado;Picanha Congelado Sadia Bassi
3;BRF - Sadia;Bovinos;7899638364935;;Resfriado;Picanha Sadia Bassi
3;BRF - Sadia;Bovinos;7899638366144;;Congelado;Raquete Congelado Sadia Bassi Angus
3;BRF - Sadia;Bovinos;7899638365888;;Congelado;Picanha Congelado Sadia Bassi Angus
3;BRF - Sadia;Bovinos;7899638365642;;Congelado;Picanha Maturada Sadia Bassi Angus
3;BRF - Sadia;Bovinos;7899638365673;;Resfriado;Picanha Resfriado Sadia Bassi Angus
3;BRF - Sadia;Bovinos;7899638365871;;Congelado;Picanha Sadia Bassi Angus
3;BRF - Sadia;Bovinos;7899638365635;;Congelado;Picanha Maturada Sadia Bassi Angus - 0,9 a 1,4kg
3;BRF - Sadia;Bovinos;7899638365666;;Resfriado;Picanha Sadia Bassi Angus
4;BRF - Perdigão;Bovinos;7899638367233;;Congelado;Picanha Congelado Perdigão Montana
4;BRF - Perdigão;Bovinos;7899638367769;;Resfriado;Picanha Resfriado Perdigão Montana
4;BRF - Perdigão;Aves;7899638366151;;Congelado;Picanha Maturada Perdigão na Brasa
4;BRF - Perdigão;Aves;7899638366212;;Congelado;Picanha Congelado Perdigão na Brasa
4;BRF - Perdigão;Aves;7899638366748;;Resfriado;Raquete Perdigão na Brasa
4;BRF - Perdigão;Aves;7899638366458;;Resfriado;Picanha Resfriado Perdigão na Brasa
4;BRF - Perdigão;Aves;7899638370486;;Resfriado;Picanha Uruguaia Perdigão na Brasa - 1,4kg
3;BRF - Sadia;Bovinos;7899638349307;;Congelado;Patinho Wagyu Importado Tacuarembó - 6kg
3;BRF - Sadia;Aves;7899638356701;;Congelado;Peito Com Gordura Importado Wagyu Tacuarembó - 4,8kg
3;BRF - Sadia;Aves;7899638365031;;Congelado;Peito Brisket Sadia Bassi
3;BRF - Sadia;Aves;7899638365550;;Congelado;Peito Brisket Maturado Sadia Bassi Angus
3;BRF - Sadia;Aves;7899638365727;;Resfriado;Peito Brisket Sadia Bassi Angus
3;BRF - Sadia;Bovinos;7899638366120;;Congelado;Patinho Sadia Bassi Angus
3;BRF - Sadia;Bovinos;7899638365796;;Resfriado;Filé de Costela Resfriado Sadia Bassi Angus - 0,9 a 1,5kg
4;BRF - Perdigão;Aves;7899638366441;;Resfriado;Peixinho Perdigão na Brasa
4;BRF - Perdigão;Aves;7899638366434;;Resfriado;Peito Perdigão na Brasa
4;BRF - Perdigão;Aves;7899638366724;;Resfriado;Peito Com Gordura Perdigão na Brasa
3;BRF - Sadia;Bovinos;7899638365710;;Resfriado;Fralda Sadia Bassi Angus
3;BRF - Sadia;Bovinos;7899638365659;;Resfriado;Filé de Costela Sadia Bassi Angus - 2,5kg
4;BRF - Perdigão;Bovinos;7899638367172;;Congelado;Lagarto Congelado Perdigão Montana
4;BRF - Perdigão;Aves;7899638366410;;Resfriado;Músculo Duro Perdigão na Brasa
4;BRF - Perdigão;Aves;7899638366687;;Resfriado;Lagarto Com Gordura Perdigão na Brasa
3;BRF - Sadia;Bovinos;7899638365864;;Congelado;Fralda Sadia Bassi Angus
4;BRF - Perdigão;Bovinos;7899638367707;;Resfriado;Músculo Duro E Músculo Mole Resfriado Perdigão Montana
4;BRF - Perdigão;Bovinos;7899638367677;;Resfriado;Lagarto Resfriado Perdigão Montana
4;BRF - Perdigão;Bovinos;7899638367646;;Resfriado;Filé de Costela Bife Ancho Perdigão Montana
4;BRF - Perdigão;Bovinos;7899638367196;;Congelado;Músculo Do Dianteiro Congelado Perdigão Montana
4;BRF - Perdigão;Aves;7899638366700;;Resfriado;Patinho Perdigão na Brasa
4;BRF - Perdigão;Aves;7899638366427;;Resfriado;Músculo Mole Perdigão na Brasa
3;BRF - Sadia;Bovinos;7899638365628;;Congelado;Fralda Maturada Sadia Bassi Angus - 500g
4;BRF - Perdigão;Aves;7899638368223;;Resfriado;Peito Resfriado Perdigão Montana
4;BRF - Perdigão;Bovinos;7899638367738;;Resfriado;Patinho Resfriado Perdigão Montana
4;BRF - Perdigão;Bovinos;7899638367691;;Resfriado;Músculo Do Dianteiro Resfriado Perdigão Montana
4;BRF - Perdigão;Aves;7899638367394;;Congelado;Peito Congelado Perdigão Montana
4;BRF - Perdigão;Bovinos;7899638367219;;Congelado;Patinho Congelado Perdigão Montana
4;BRF - Perdigão;Bovinos;7899638367202;;Congelado;Músculo Duro E Músculo Mole Congelado Perdigão Montana
4;BRF - Perdigão;Aves;7899638366694;;Resfriado;Músculo Duro E Músculo Mole Perdigão na Brasa
3;BRF - Sadia;Aves;7899638364904;;Resfriado;Fralda Red Sadia Bassi - 0,7 a 1,2kg
3;BRF - Sadia;Aves;7899638364911;;Resfriado;Fralda Sadia Bassi
3;BRF - Sadia;Aves;7899638364980;;Congelado;Fralda Sadia Bassi
3;BRF - Sadia;Bovinos;7899638366007;;Congelado;Peixinho Sadia Bassi Angus
3;BRF - Sadia;Bovinos;7899638365819;;Resfriado;Peixinho Sadia Bassi Angus
3;BRF - Sadia;Bovinos;7899638366113;;Congelado;Patinho Sadia Bassi Angus
3;BRF - Sadia;Bovinos;7899638365543;;Congelado;Fralda Maturada Sadia Bassi Angus
3;BRF - Sadia;Bovinos;7899638366090;;Congelado;Lagarto Sadia Bassi Angus
3;BRF - Sadia;Bovinos;7899638366083;;Congelado;Fralda Sadia Bassi Angus - 1,1kg
4;BRF - Perdigão;Bovinos;7899638367721;;Resfriado;Patinho Perdigão Montana
4;BRF - Perdigão;Bovinos;7899638367660;;Resfriado;Lagarto Perdigão Montana
4;BRF - Perdigão;Bovinos;7899638367165;;Congelado;Fralda Perdigão Montana
4;BRF - Perdigão;Bovinos;7899638367653;;Resfriado;Fralda Perdigão Montana - 0,6 a 1,6kg
4;BRF - Perdigão;Aves;7899638366717;;Resfriado;Patinho Com Gordura Perdigão na Brasa
4;BRF - Perdigão;Aves;7899638366489;;Resfriado;Fralda Perdigão na Brasa
4;BRF - Perdigão;Aves;7899638366199;;Congelado;Fralda Perdigão na Brasa
4;BRF - Perdigão;Aves;7899638366397;;Resfriado;Fralda Com Gordura Perdigão na Brasa - 0,7 a 1,5kg
3;BRF - Sadia;Aves;7899638349130;;Resfriado;Maminha Wagyu Importado Tacuarembó
3;BRF - Sadia;Bovinos;7899638349284;;Congelado;Coração Da Paleta Wagyu Importado Tacuarembó - 3,3kg
3;BRF - Sadia;Bovinos;7899638349291;;Congelado;Coxão Mole Wagyu Importado Tacuarembó - 6kg
4;BRF - Perdigão;Bovinos;7899638367882;;Congelado;Costela Do Traseiro Tiras Iwp Perdigão Montana
3;BRF - Sadia;Bovinos;7899638349123;;Congelado;Coração Da Alcatra Wagyu Importado Tacuarembó
3;BRF - Sadia;Bovinos;7899638341004;;Congelado;Coxão Duro Wagyu Importado Tacuarembó - 5,5kg
3;BRF - Sadia;Bovinos;7899638365772;;Resfriado;Coração Da Paleta Resfriado Sadia Bassi Angus
3;BRF - Sadia;Bovinos;7899638365789;;Resfriado;Coração Da Paleta Sadia Bassi Angus
4;BRF - Perdigão;Aves;7899638366908;;Congelado;Filé de Costela Bife Perdigão na Brasa - 150 a 160g
4;BRF - Perdigão;Aves;7899638366571;;Resfriado;Costela Do Traseiro Minga Perdigão na Brasa
3;BRF - Sadia;Bovinos;7899638365840;;Congelado;Filé de Costela Sem Aba Sadia Bassi Angus - 2,5kg
3;BRF - Sadia;Bovinos;7899638365697;;Resfriado;Coxão Duro Resfriado Sadia Bassi Angus
4;BRF - Perdigão;Bovinos;7899638367080;;Congelado;Costela Do Traseiro Minga Perdigão Montana
4;BRF - Perdigão;Aves;7899638366595;;Resfriado;Coxão Duro Perdigão na Brasa - 2,5 a 3kg
3;BRF - Sadia;Bovinos;7899638366052;;Congelado;Costela Do Traseiro Minga Sadia Bassi Angus
4;BRF - Perdigão;Bovinos;7899638367134;;Congelado;Cupim Perdigão Montana - 1 a 3kg
3;BRF - Sadia;Bovinos;7899638365833;;Congelado;Filé de Costela Com Aba Sadia Bassi Angus - 2,5kg
3;BRF - Sadia;Bovinos;7899638347075;;Congelado;Cupim B Congelado Palatare - 0,7 a 3kg
4;BRF - Perdigão;Bovinos;7899638367813;;Resfriado;Coxão Duro Resfriado Perdigão Montana
3;BRF - Sadia;Bovinos;7899638366069;;Congelado;Coxão Duro Congelado Sadia Bassi Angus
4;BRF - Perdigão;Aves;7899638366298;;Congelado;Costela Do Traseiro Minga Perdigão na Brasa - 6,5 a 9,5kg
3;BRF - Sadia;Bovinos;7899638338042;;Resfriado;Cupim B Resfriado Palatare
4;BRF - Perdigão;Bovinos;7899638367110;;Congelado;Coxão Duro Congelado Perdigão Montana
4;BRF - Perdigão;Aves;7899638366304;;Congelado;Costela Do Traseiro Minga Sem Osso Perdigão na Brasa - 2 a 4kg
4;BRF - Perdigão;Bovinos;7899638367141;;Congelado;Cupim Perdigão Montana
4;BRF - Perdigão;Aves;7899638366250;;Congelado;Cupim Perdigão na Brasa
3;BRF - Sadia;Bovinos;7899638340076;;Resfriado;Costela Do Dianteiro Assado De Tiras Uruguaia Wagyu Tacuarembó
4;BRF - Perdigão;Bovinos;7899638367806;;Resfriado;Coxão Duro Perdigão Montana
4;BRF - Perdigão;Bovinos;7899638367097;;Congelado;Costela Do Traseiro Minga Perdigão Montana - 5,5 a 8,5kg
4;BRF - Perdigão;Aves;7899638366632;;Resfriado;Cupim Resfriado Perdigão na Brasa - 0,8 a 2kg
4;BRF - Perdigão;Aves;7899638366243;;Congelado;Cupim Perdigão na Brasa - 2 a 4,5kg
4;BRF - Perdigão;Aves;7899638366236;;Congelado;Cupim Congelado Perdigão na Brasa - 0,8 a 2kg
4;BRF - Perdigão;Aves;7899638366601;;Resfriado;Coxão Duro Com Gordura Perdigão na Brasa
3;BRF - Sadia;Outros;7891515559625;;Congelado;Filé Mignon Suíno em Tiras Sadia 400g - Caixa c/12
3;BRF - Sadia;Suínos;7891515559632;;Congelado;Lombo Suíno em Cubos Sadia 400g - Caixa c/12
3;BRF - Sadia;Suínos;7891515558819;;Congelado;Copa Lombo Suíno em Cubos Sadia 400g - Caixa c/12
3;BRF - Sadia;Suínos;7891515588243;;Congelado;Bisteca Suína Sadia 800g - Caixa c/10
3;BRF - Sadia;Suínos;7891515558628;;Congelado;Lombo Suíno Fatiado Sadia 800g - Caixa c/10
3;BRF - Sadia;Suínos;7891515558611;;Seco;Copa Lombo Suíno Fatiado Sadia 800g - Caixa c/10
3;BRF - Sadia;Outros;7891515558635;;Congelado;Filé Mignon Suíno Fatiado Sadia 800g - Caixa c/10
3;BRF - Sadia;Outros;7891515587796;;Congelado;Camarão Vannamei 80/100pcs Sadia 400g -Caixa c/25
3;BRF - Sadia;Outros;7891515587789;;Congelado;Camarão Vannamei 30/50 pcs Sadia 400g -Caixa c/25
3;BRF - Sadia;Outros;7891515587772;;Congelado;Filé de Tilapia Sadia 400g -Caixa c/30
3;BRF - Sadia;Outros;7891515587765;;Congelado;Filé de Pescadinha Sadia 400g -Caixa c/25
4;BRF - Perdigão;Suínos;7891515586430;;Congelado;Copa Lombo Suína Congelada Temperada Chimichurri Perdigão Na Brasa - Caixa c/ 16
4;BRF - Perdigão;Suínos;7891515586416;;Congelado;Panceta Suína Congelada Temperada Toque de Limão Perdigão Na Brasa - Caixa c/ 16
5;BRF - Qualy;Margarinas;7891515586348;;Seco;Margarina 100% Vegetal Qualy 250g -Caixa c/24
4;BRF - Perdigão;Suínos;7891515585761;;Congelado;Linguiça Toscana Fininha Chimichurri Perdigão Na Brasa 400g -Caixa c/20
4;BRF - Perdigão;Suínos;7891515585747;;Congelado;Linguiça Toscana Fininha Perdigão na Brasa 400g -Caixa c/20
4;BRF - Perdigão;Suínos;7891515585778;;Congelado;Linguiça Calabresa Fininha Apimentada Perdigão Na Brasa 400g -Caixa c/20
4;BRF - Perdigão;Aves;7891515585716;;Congelado;Arroz de Forno c/ Frango e Creme de Milho 600g -Caixa c/6
3;BRF - Sadia;Aves;7891515585617;;Congelado;MEIO DA ASA FGO 31G/UP CONG IQF 6KG SD
4;BRF - Perdigão;Suínos;7891515585419;;Congelado;Polenta com Ragu de Calabresa Nosso Menu Perdigão 600g -Caixa c/6
4;BRF - Perdigão;Aves;7891515580674;;Congelado;Hamburguer Bovino de Costela Na Brasa Perdigão 300g -Caixa c/12
4;BRF - Perdigão;Aves;7891515580667;;Congelado;Hamburguer bovino de Picanha Na Brasa Perdigão 300g -Caixa c/12
3;BRF - Sadia;Bovinos;7891515581336;;Congelado;Almondega Bovina ao Sugo Congelada Sadia 500g -Caixa c/6
3;BRF - Sadia;Lanches;7891515580827;;Congelado;Veg Nuggets Sadia Veg&Tal 275g -Caixa c/15
3;BRF - Sadia;Suínos;7891515577742;;Congelado;Torta de Carne Suína com Barbecue Sadia 500g -Caixa c/6
3;BRF - Sadia;Outros;7891515576929;;Congelado;Torta de Abobrinha e Cream Cheese com Massa de Iogurte Sadia Veg&Tal 500g -Caixa c/6
3;BRF - Sadia;Outros;7891515577513;;Seco;Lanche Vegetal sabor cheddar Sadia 145g -Caixa c/18
5;BRF - Qualy;Margarinas;7891515520656;;Seco;Margarina Qualy Vita sem Sal 500g -Caixa c/12
3;BRF - Sadia;Aves;7891515538736;;Congelado;FRANGO INTEIRO S/MIUDOS TEMP CONG SADIA
3;BRF - Sadia;Aves;7891515575946;;Seco;COXA C/OP FGO TEMP BIO AS FAC SD
3;BRF - Sadia;Aves;7891515575922;;Seco;Sobrecoxa Frango Temperado Sadia Bio Assa Fácil 800g -Caixa c/8
3;BRF - Sadia;Bovinos;7891515575915;;Seco;Kibe Bovino Sadia 0,9kg -Caixa c/4
3;BRF - Sadia;Aves;7891515575724;;Congelado;Filé de Peito de Chester para Churrasco Caixa 10,2 kg
4;BRF - Perdigão;Aves;7891515575717;;Congelado;Coxa e Sobrecoxa Chester Na Brasa 1,5 kg a 2,0 kg
3;BRF - Sadia;Bovinos;7891515575533;;Seco;Almondega Bovina Sadia 0,9kg -Caixa c/4
5;BRF - Qualy;Margarinas;7891515520632;;Seco;Margarina Qualy Vita com Sal 500g -Caixa c/12
4;BRF - Perdigão;Aves;7891515742089;;Resfriado;Salsicha de Frango Perdigão 500g -Caixa c/12
4;BRF - Perdigão;Outros;7891515742065;;Resfriado;Salsicha Viena Perdigão 500g -Caixa c/12
4;BRF - Perdigão;Outros;7891515742034;;Resfriado;Salsicha Hot-Dog Perdigão 500g -Caixa c/12
5;BRF - Qualy;Margarinas;7891515520625;;Seco;Margarina Qualy Vita com Sal 250g -Caixa c/24
3;BRF - Sadia;Aves;7891515574857;;Congelado;Peito de Frango Empanado Empanadíssimo Sadia 400g -Caixa c/10
7;BRF - Claybom;Margarinas;7891515574840;;Seco;Margarina Sabor Manteiga Resfriada Claybom 1Kg
3;BRF - Sadia;Aves;7891515574383;;Congelado;Filé de Peito de Frango em Bifes Sadia 1Kg -Caixa c/12
3;BRF - Sadia;Aves;7891515574550;;Congelado;Filé de Peito de Frango em Bifes Sadia 800g -Caixa c/12
8;BRF - Becel;Margarinas;7891515562236;;Seco;Margarina com Fitoesteróis Pro Activ Becel 250g - Caixa c/12
8;BRF - Becel;Margarinas;7891515555269;;Seco;Margarina Becel Original Sem Sal 250G -Caixa c/24
3;BRF - Sadia;Outros;7891515574697;;Congelado;Paleta Suína sem Osso Sadia 18kg -Caixa c/1
3;BRF - Sadia;Suínos;7891515574680;;Congelado;Pernil Suíno sem Osso Sadia 18kg -Caixa c/1
3;BRF - Sadia;Outros;7891515574703;;Congelado;Filé Mignon Suíno Sadia 18kg -Caixa c/11
8;BRF - Becel;Margarinas;7891515555351;;Seco;Margarina Becel Amanteigada Com Sal 250g -Caixa c/24
8;BRF - Becel;Margarinas;7891515555245;;Seco;Margarina Becel Original Com Sal 250g -Caixa c/24
8;BRF - Becel;Margarinas;7891515555344;;Seco;Margarina Amanteigada C/ Sal Becel 500g -Caixa c/12
8;BRF - Becel;Margarinas;7891515555252;;Seco;Margarina Ômega 6 Original s/ Sal Becel Pote 500g -Caixa c/12
3;BRF - Sadia;Aves;7891515538736;;Congelado;Frango Inteiro Temperado s/ Miúdos Sadia Peso 1,85kg -Caixa c/7
8;BRF - Becel;Margarinas;7891515555337;;Seco;Margarina Ômega 6 Original c/ Sal Becel 500g-Caixa c/12
3;BRF - Sadia;Aves;7891515572518;;Congelado;Peito de Frango Empanadíssimo Temperado Sadia 400g -Caixa c/10
3;BRF - Sadia;Suínos;7893000526044;;Resfriado;Bacon Defumado Manta Sadia Peso Variável de 3 até 4kg - Caixa c/4
3;BRF - Sadia;Aves;7891515563516;;Congelado;Filé de Peito de Frango Sadia Bandeja 1kg (cortes menores) - Caixa c/12
3;BRF - Sadia;Aves;7891515563509;;Congelado;Coxa de Frango c/ Osso Sadia Bandeja 1kg -Caixa c/12
3;BRF - Sadia;Aves;7891515563240;;Congelado;Sobrecoxa de Frango c/ Osso e Pele Sadia Bandeja 1kg -Caixa c/12
3;BRF - Sadia;Aves;7891515562854;;Congelado;Coxinhas da Asa Empanada Apimentada Sadia 400G -Caixa c/14
3;BRF - Sadia;Aves;7891515433703;;Resfriado;Peito Peru Defumado Fatiado Soltíssimo Sadia 200G -Caixa c/21
5;BRF - Qualy;Margarinas;7891515561314;;Resfriado;Pão De Queijo Presunto Qualy 375G -Caixa c/20
3;BRF - Sadia;Outros;7891515432652;;Resfriado;Presunto Cozido Fatiado Soltíssimo Sadia 200G -Caixa c/21
3;BRF - Sadia;Suínos;7891515558635;;Congelado;File Mignon Suino Fatiado Sadia 800g -Caixa c/10
3;BRF - Sadia;Suínos;7891515558628;;Congelado;Lombo Suino Fatiado Sadia 800g -Caixa c/10
3;BRF - Sadia;Suínos;7891515558611;;Congelado;Sobrepaleta Suino Fatiado Sadia 800g -Caixa c/10
5;BRF - Qualy;Margarinas;7891515557461;;Resfriado;Requeijao Qualy Light 200G -Caixa c/24
5;BRF - Qualy;Margarinas;7891515557317;;Resfriado;Manteiga Qualy Pote Com Sal 200G -Caixa c/12
5;BRF - Qualy;Margarinas;7891515557454;;Resfriado;Requeijao Qualy Tradicional 200G -Caixa c/24
5;BRF - Qualy;Margarinas;7891515557447;;Resfriado;Manteiga Qualy Tablete Sem Sal 200G -Caixa c/30
5;BRF - Qualy;Margarinas;7891515557430;;Resfriado;Manteiga Qualy Tablete Com Sal 200G -Caixa c/30
5;BRF - Qualy;Margarinas;7891515557423;;Resfriado;Manteiga Qualy Pote Com Sal 500G -Caixa c/6
3;BRF - Sadia;Outros;7891515556334;;Congelado;Hot Pocket Sadia X-Burguer Maionese Grill 145g -Caixa c/18
3;BRF - Sadia;Outros;7891515556327;;Congelado;Hot Pocket Sadia X-Cheddar Cremoso 145g -Caixa c/18
3;BRF - Sadia;Outros;7891515556341;;Congelado;Hot Pocket Sadia X-Burguer Barbecue 145g -Caixa c/18
3;BRF - Sadia;Outros;7891515556914;;Resfriado;Banha Sadia 500g -Caixa c/18
4;BRF - Perdigão;Aves;7891515555511;;Congelado;Filé Mignon Suíno c/ Laranja, Limão, Mel Perdigão Na Brasa Caixa 12kg
3;BRF - Sadia;Aves;7891515554910;;Congelado;Supreme Fácil Sadia 2,7 kg a 3,7 kg
3;BRF - Sadia;Aves;7891515554224;;Congelado;Hambúrguer de Carne de Frango e Bovina Sadia 56g -Caixa c/36
3;BRF - Sadia;Aves;7891515554323;;Congelado;Filezinho Peito Frango Sadia Orgânico 600g -Caixa c/16
3;BRF - Sadia;Aves;7891515554361;;Congelado;Meio da Asa de Frango Sadia Orgânico 600g -Caixa c/16
3;BRF - Sadia;Aves;7891515554354;;Congelado;Coxinha da Asa de Frango Sadia Orgânico 600g -Caixa c/16
3;BRF - Sadia;Aves;7891515554347;;Congelado;Sobrecoxa de Frango Sadia Orgânico 600g -Caixa c/16
3;BRF - Sadia;Aves;7891515554330;;Congelado;Coxa de Frango Sadia Orgânico 600g -Caixa c/16
3;BRF - Sadia;Aves;7891515554385;;Congelado;Fígado de Frango Sadia Orgânico 600g -Caixa c/16
3;BRF - Sadia;Aves;7891515554378;;Congelado;Coração de Frango Sadia Orgânico 600g -Caixa c/16
3;BRF - Sadia;Aves;7891515553876;;Congelado;Filé de Peito de Frango Sadia Orgânico 600g -Caixa c/16
3;BRF - Sadia;Aves;7891515553869;;Congelado;Frango com Miúdos Sadia Orgânico Caixa 16kg
3;BRF - Sadia;Aves;7891515554316;;Congelado;Hambúrguer de Frango Sadia 56g -Caixa c/36
4;BRF - Perdigão;Suínos;7891515553227;;Resfriado;Rabo Suíno Salgado Perdigão Caixa 13kg
4;BRF - Perdigão;Suínos;7891515553210;;Resfriado;Pé Suíno Salgado Perdigão Caixa 13kg
4;BRF - Perdigão;Bovinos;7891515553111;;Resfriado;Costela Suína Retalho Salgada Perdigão Caixa 13kg
4;BRF - Perdigão;Aves;7891515687113;;Resfriado;Frango Cozido Defumado Perdigão 1,1kg a 1,3kg
3;BRF - Sadia;Outros;7891515551568;;Congelado;Mix de Vegetais Congelados Sadia Veg&Tal 1,05kg -Caixa c/10
3;BRF - Sadia;Outros;7891515551551;;Congelado;Mix de Vegetais Congelados Sadia Veg&Tal 300g -Caixa c/12
3;BRF - Sadia;Outros;7891515551377;;Congelado;Couve-Flor Congelada Sadia Veg&Tal 300g -Caixa c/12
3;BRF - Sadia;Outros;7891515551360;;Congelado;Couve-Flor Congelada Sadia Veg&Tal 1kg -Caixa c/10
3;BRF - Sadia;Outros;7891515551353;;Congelado;Ervilha Congelado Sadia Veg&Tal 1Kg -Caixa c/10
3;BRF - Sadia;Outros;7891515551346;;Congelado;Ervilha Congelada Sadia Veg&Tal 300g -Caixa c/20
3;BRF - Sadia;Suínos;7891515550905;;Congelado;T-Bone Suíno Food Service Sadia Speciale 2Kg -Caixa c/3
3;BRF - Sadia;Suínos;7891515550899;;Congelado;Prime Rib Suíno Food Service Sadia Speciale 1,6Kg -Caixa c/3
3;BRF - Sadia;Outros;7891515551230;;Congelado;Brócolis Congelado Sadia Veg&Tal 1kg -Caixa c/10
3;BRF - Sadia;Outros;7891515551223;;Congelado;Brócolis Congelado Sadia Veg&Tal 300g -Caixa c/12
3;BRF - Sadia;Suínos;7893000516830;;Congelado;Lombo Suíno Sem Osso Congelado Sadia Food Service 10Kg
9;BRF - Sofiteli;Margarinas;7891515550097;;Resfriado;Margarina com Sal 75% de Lidípio Sofiteli Balde 3kg- Caixa com 6
3;BRF - Sadia;Suínos;7891515549527;;Resfriado;Snack Salamitos Sweet Chilli Sadia 36g -Caixa c/50
7;BRF - Claybom;Margarinas;7891515548889;;Resfriado;Margarina Sabor Manteiga com Sal Claybom Pote 500g -Caixa c/12
7;BRF - Claybom;Margarinas;7891515548872;;Resfriado;Margarina Sabor Manteiga com Sal Claybom Pote 250g -Caixa c/24
3;BRF - Sadia;Outros;7891515547554;;Congelado;Batata Pré-Frita Palito Tradicional Congelada Sadia 2kg -Caixa c/5
3;BRF - Sadia;Aves;7891515547974;;Congelado;Peito de Frango Cozido Desfiado Sadia Na Receita 400g -Caixa c/12
3;BRF - Sadia;Outros;7891515547240;;Congelado;Batata Pré-Frita Canoa Congelada Sadia 1,05kg -Caixa c/10
3;BRF - Sadia;Outros;7891515547226;;Congelado;Batata Pré-Frita Rústica Congelada Sadia 1,05kg -Caixa c/10
4;BRF - Perdigão;Suínos;7891515546847;;Resfriado;Bacon Defumado Fatiado Perdigão 250g -Caixa c/15
3;BRF - Sadia;Aves;7891515546212;;Congelado;Coxinha da Asa Empanada Sadia 700g -Caixa c/8
3;BRF - Sadia;Outros;7891515546519;;Congelado;Batata Pré-Frita Palito Congelada Sadia 400g -Caixa c/25
3;BRF - Sadia;Outros;7891515546335;;Congelado;Batata Pré-Frita Palito Congelada Sadia 1,05kg -Caixa c/10
3;BRF - Sadia;Aves;7891515545543;;Congelado;Empanado de Frango em Iscas Sadia Food Service 1kg -Caixa c/3
4;BRF - Perdigão;Suínos;7891515545536;;Congelado;Linguiça de Pernil Suíno Perdigão 700g -Caixa c/18
3;BRF - Sadia;Outros;7891515545420;;Congelado;Torta Espinafre e Ricota c/ Massa Iogurte Sadia Veg&Tal 500g -Caixa c/6
3;BRF - Sadia;Outros;7891515545413;;Congelado;Torta Brócolis e Requeijão c/ Massa Iogurte Sadia Veg&Tal 500g -Caixa c/6
4;BRF - Perdigão;Outros;7891515544041;;Congelado;Mini Chicken Tradicional Perdigão 1kg -Caixa c/8
4;BRF - Perdigão;Suínos;7891515544126;;Congelado;Linguiça de Pernil Suíno Perdigão 5kg -Caixa c/4
4;BRF - Perdigão;Aves;7891515666217;;Congelado;Linguiça de Frango Perdigão Na Brasa 5kg -Caixa c/4
4;BRF - Perdigão;Suínos;7891515662929;;Congelado;Linguiça de Pernil Suíno Perdigão Na Brasa 5kg -Caixa c/4
4;BRF - Perdigão;Outros;7891515539177;;Resfriado;Mortadela Fatiada Perdigão Ouro com Ervas Finas 200g -Caixa c/20
3;BRF - Sadia;Bovinos;7891515539122;;Congelado;Costela Suína em Tiras Sadia Caixa 10kg
4;BRF - Perdigão;Aves;7891515538828;;Seco;Coxa e Sobrecoxa de Frango Desossada Sem Pele Perdigão 1Kg -Caixa c/16
4;BRF - Perdigão;Outros;7891515539153;;Resfriado;Mortadela Fatiada Perdigão Ouro com Azeitona 200g -Caixa c/20
3;BRF - Sadia;Aves;7891515538736;;Congelado;Frango Temperado Sadia Caixa 13Kg -Caixa c/5
5;BRF - Qualy;Margarinas;7891515537531;;Resfriado;Margarina Qualy Cremosa com Sal 250g - Potes Colecionáveis -Caixa c/24
3;BRF - Sadia;Bovinos;7893000134638;;Congelado;Almondega Bovina Sadia 500g -Caixa c/12
3;BRF - Sadia;Outros;7893000122116;;Congelado;Kibe Sadia 500g -Caixa c/12
3;BRF - Sadia;Aves;7893000486744;;Congelado;Hamburguer De Frango Sadia 56 G -Caixa c/12
4;BRF - Perdigão;Aves;7891515323677;;Congelado;Hamburguer Frango Perdigão 672g -Caixa c/12
4;BRF - Perdigão;Aves;7891515883034;;Congelado;Hamburguer Frango/Bovino Defumado Perdigão 672G -Caixa c/12
4;BRF - Perdigão;Aves;7891515879716;;Congelado;Hamburguer de Frango/Bovino Suave Pacote 90G Caixa 3,24Kg
